1511280001,1,19871
1511280001,2,12576
1511280001,3,31506
1511280001,4,3800
1511280001,5,23865
1511280001,6,14295
1511280001,7,14064
1511280001,8,8737
1511280001,9,10276
1511280001,10,3459
1511280001,11,8661
1511280001,12,14694
1511280001,13,4629
1511280001,14,3837
1511280001,15,2914
1511280001,16,10491
1511280001,17,5356
1511280001,18,14830
1511280001,19,17732
1511280001,20,10061
1511280001,21,10011
1511280001,22,7708
1511280001,23,18353
1511280001,24,5343
1511280001,25,3719
1511280001,26,2960
1511280001,27,5861
1511280001,28,3217
1511280001,29,2910
1511280001,30,12517
1511280001,31,2950
1511280001,32,2272
1511280001,33,80073
1511280001,34,1680
1511280001,35,8049
1511280001,36,5044
1511280001,37,2234
1511280001,38,1631
1511280001,39,12490
1511280001,40,8025
1511280001,41,25623
1511280001,42,3526
1511280001,43,5803
1511280001,44,6516
1511280001,45,57051
1511280001,46,11170
1511280001,47,2217
1511280001,48,17477
1511280001,49,6202
1511280001,50,1569
1511280001,51,6090
1511280001,52,3584
1511280001,53,4348
1511280001,54,3855
1511280001,55,7264
1511280001,56,1621
1511280001,57,3537
1511280001,58,6611
1511280001,59,1677
1511280001,60,4154
1511280001,61,1678
1511280001,62,19805
1511280001,63,2217
1511280001,64,7163
1511280001,65,15987
1511280001,66,9051
1511280001,67,4161
1511280001,68,11394
1511280001,69,18389
1511280001,70,2507
1511280001,71,7584
1511280001,72,4549
1511280001,73,3315
1511280001,74,2771
1511280001,75,1753
1511280001,76,9331
1511280001,77,6102
1511280001,78,12108
1511280001,79,20424
1511280001,80,12620
1511280001,81,2978
1511280001,82,7953
1511280001,83,42527
1511280001,84,9290
1511280001,85,4478
1511280001,86,11028
1511280001,87,3116
1511280001,88,5609
1511280001,89,1713
1511280001,90,1725
1511280001,91,41673
1511280001,92,1969
1511280001,93,2333
1511280001,94,12705
1511280001,95,2916
1511280001,96,2626
1511280001,97,5481
1511280001,98,5753
1511280001,99,3129
1511280001,100,6235
1511280001,101,3319
1511280001,102,8400
1511280001,103,38242
1511280001,104,2278
1511280001,105,59988
1511280001,106,1994
1511280001,107,23680
1511280001,108,7713
1511280001,109,24487
1511280001,110,34719
1511280001,111,59337
1511280001,112,35401
1511280001,113,5054
1511280001,114,5551
1511280001,115,15743
1511280001,116,5207
1511280001,117,4594
1511280001,118,4768
1511280001,119,13948
1511280001,120,9316
1511280001,121,9365
1511280001,122,3214
1511280001,123,14451
1511280001,124,4678
1511280001,125,1518
1511280001,126,1674
1511280001,127,14134
1511280001,128,4596
1511280001,129,5537
1511280001,130,7042
1511280001,131,2391
1511280001,132,5437
1511280001,133,8440
1511280001,134,35106
1511280001,135,10278
1511280001,136,10201
1511280001,137,3591
1511280001,138,12780
1511280001,139,24154
1511280001,140,2477
1511280001,141,5943
1511280001,142,3620
1511280001,143,5915
1511280001,144,17546
1511280001,145,10329
1511280001,146,2207
1511280001,147,2378
1511280001,148,5124
1511280301,1,19885
1511280301,2,12576
1511280301,3,31513
1511280301,4,3807
1511280301,5,23885
1511280301,6,14295
1511280301,7,14085
1511280301,8,8737
1511280301,9,10283
1511280301,10,3459
1511280301,11,8682
1511280301,12,14783
1511280301,13,4629
1511280301,14,3844
1511280301,15,2914
1511280301,16,10505
1511280301,17,5363
1511280301,18,14844
1511280301,19,17746
1511280301,20,10068
1511280301,21,10032
1511280301,22,7729
1511280301,23,18360
1511280301,24,5350
1511280301,25,3719
1511280301,26,2960
1511280301,27,5889
1511280301,28,3217
1511280301,29,2924
1511280301,30,12552
1511280301,31,2950
1511280301,32,2272
1511280301,33,80117
1511280301,34,1680
1511280301,35,8077
1511280301,36,5044
1511280301,37,2234
1511280301,38,1638
1511280301,39,12511
1511280301,40,8039
1511280301,41,25641
1511280301,42,3533
1511280301,43,5803
1511280301,44,6516
1511280301,45,57069
1511280301,46,11170
1511280301,47,2217
1511280301,48,17482
1511280301,49,6209
1511280301,50,1569
1511280301,51,6090
1511280301,52,3584
1511280301,53,4348
1511280301,54,3855
1511280301,55,7278
1511280301,56,1621
1511280301,57,3537
1511280301,58,6611
1511280301,59,1677
1511280301,60,4168
1511280301,61,1678
1511280301,62,19819
1511280301,63,2217
1511280301,64,7163
1511280301,65,16008
1511280301,66,9058
1511280301,67,4161
1511280301,68,11401
1511280301,69,18410
1511280301,70,2507
1511280301,71,7591
1511280301,72,4549
1511280301,73,3315
1511280301,74,2771
1511280301,75,1753
1511280301,76,9352
1511280301,77,6102
1511280301,78,12108
1511280301,79,20438
1511280301,80,12620
1511280301,81,2978
1511280301,82,7988
1511280301,83,42599
1511280301,84,9311
1511280301,85,4478
1511280301,86,11028
1511280301,87,3116
1511280301,88,5609
1511280301,89,1713
1511280301,90,1725
