ts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
1511539201,25371,14589,38594,7204,30311,18508,17592,11206,13641,5035,12052,19762,6390,5491,4262,13935,7625,17204,22416,12216,12111,9101,20745,6050,4365,3636,7732,3710,3498,14290,3459,3194,92170,1943,9368,6008,2899,1915,15305,10914,30787,4097,6735,7999,66376,12251,2432,22418,7071,1910,7019,4135,4901,4470,7882,2298,3978,7034,1970,5765,1931,24931,2549,9015,20229,10616,4703,12445,21721,2916,8930,6147,3803,3389,1753,11520,6964,14088,25672,15014,3570,10038,50191,10985,6687,12357,3699,7188,1939,2028,48724,2407,3805,15164,4052,3141,6488,6504,3788,7317,4854,10146,46340,2561,70280,2501,29652,9558,30719,44580,68586,35401,6403,6948,18656,6678,5311,5510,18126,12449,11137,3741,18356,5614,1518,2137,16464,5494,6727,8072,2789,6808,11324,41084,12994,13562,4287,16001,28322,3081,7345,4308,6744,22444,13394,2497,2674,6236
1511539501,25413,14592,38622,7225,30325,18522,17599,11213,13648,5035,12059,19762,6404,5491,4262,13949,7646,17204,22450,12223,12118,9101,20745,6050,4372,3664,7746,3710,3505,14297,3459,3194,92199,1943,9368,6022,2899,1915,15331,10931,30801,4117,6735,8006,66405,12251,2432,22494,7078,1910,7026,4135,4901,4470,7896,2298,3978,7034,1970,5765,1931,24952,2549,9015,20229,10616,4710,12448,21738,2916,8930,6154,3803,3396,1753,11534,6971,14102,25686,15014,3577,10066,50218,10985,6687,12357,3699,7188,1939,2028,48749,2407,3812,15171,4052,3141,6495,6511,3788,7317,4854,10146,46372,2561,70314,2501,29666,9565,30761,44643,68615,35401,6424,6955,18677,6685,5311,5517,18143,12470,11147,3741,18370,5621,1518,2137,16464,5494,6734,8072,2789,6808,11331,41084,13001,13562,4294,16001,28322,3088,7359,4315,6744,22472,13401,2497,2681,6236
1511539801,25453,14592,38651,7239,30339,18529,17613,11227,13669,5035,12066,19783,6408,5491,4262,13963,7667,17211,22474,12237,12118,9101,20745,6050,4372,3671,7746,3710,3505,14315,3459,3201,92469,1943,9396,6029,2906,1915,15336,10931,30822,4124,6735,8013,66660,12272,2432,22519,7078,1910,7026,4149,4901,4470,7902,2298,3992,7034,1970,5765,1931,24965,2549,9022,20229,10616,4724,12455,21745,2916,8930,6161,3810,3396,1753,11548,6971,14123,25689,15021,3577,10094,50453,10992,6687,12357,3699,7195,1939,2028,48961,2407,3812,15185,4052,3141,6495,6511,3788,7317,4861,10146,46386,2561,70614,2501,29687,9565,30793,44650,68718,35401,6424,6955,18684,6685,5311,5517,18149,12474,11147,3741,18402,5621,1518,2137,16464,5494,6734,8077,2789,6808,11338,41084,13008,13583,4301,16022,28329,3088,7373,4315,6744,22472,13405,2497,2681,6250
1511540101,25467,14612,38787,7246,30361,18532,17613,11241,13684,5035,12066,19869,6418,5491,4269,13967,7681,17225,22474,12237,12125,9103,20745,6064,4372,3671,7753,3710,3519,14322,3459,3201,92529,1949,9396,6029,2906,1915,15347,10931,30827,4124,6738,8029,66707,12277,2432,22530,7078,1910,7033,4156,4901,4470,7902,2298,3992,7034,1970,5765,1938,24985,2559,9029,20238,10616,4738,12455,21752,2916,8930,6166,3817,3396,1753,11585,6978,14130,25709,15028,3577,10094,50494,10992,6687,12357,3699,7195,1946,2028,48985,2407,3812,15185,4052,3141,6495,6511,3788,7324,4861,10146,46555,2561,70632,2501,29715,9565,30828,44869,68870,35401,6424,6955,18704,6685,5311,5524,18149,12474,11175,3741,18418,5621,1518,2137,16464,5494,6734,8077,2789,6808,11363,41091,13008,13583,4301,16029,28329,3088,7380,4315,6744,22472,13425,2497,2681,6250
